	Ano do Calendário	Programa	Nome do PPG	Área de Avaliação	IES Sigla	IES Nome	Nome Docente	Ano Titulação	Regime de Trabalho	Projetos Minter Dinter	Categoria	Início da Categoria	Fim da Categoria	Carga Horária
107	2017	30011019103P0	ARQUITETURA E CIDADE	ARQUITETURA, URBANISMO E DESIGN	UVV	UNIVERSIDADE VILA VELHA	MICHELE CRISTINA RUFINO BARBOSA	2012	Parcial		COLABORADOR	01/03/2017		10
108	2017	30011019103P0	ARQUITETURA E CIDADE	ARQUITETURA, URBANISMO E DESIGN	UVV	UNIVERSIDADE VILA VELHA	MICHELLY RAMOS DE ANGELO	2010	Integral		PERMANENTE	01/02/2017		30
109	2017	30011019103P0	ARQUITETURA E CIDADE	ARQUITETURA, URBANISMO E DESIGN	UVV	UNIVERSIDADE VILA VELHA	SIMONE NEIVA LOURES GONCALVES	2010	Parcial		PERMANENTE	01/02/2017		30
110	2017	30011019103P0	ARQUITETURA E CIDADE	ARQUITETURA, URBANISMO E DESIGN	UVV	UNIVERSIDADE VILA VELHA	TERESA CRISTINA DA SILVA ROSA	2005	Integral		PERMANENTE	01/02/2017		10
111	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	ALDOMAR PEDRINI	2002	Integral		PERMANENTE	01/01/2010		10
112	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	BIANCA CARLA DANTAS DE ARAUJO	2010	Integral		PERMANENTE	15/06/2012		10
113	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	EDJA BEZERRA FARIA TRIGUEIRO	1995	Integral		PERMANENTE	01/01/2010		10
114	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	EDNA MOURA PINTO	2005	Integral		PERMANENTE	01/01/2010		10
115	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	EUNADIA SILVA CAVALCANTE	2015	Dedicação Exclusiva		PERMANENTE	06/11/2017		10
116	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	EUNADIA SILVA CAVALCANTE	2015	Dedicação Exclusiva		COLABORADOR	15/02/2016	05/11/2017	10
117	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	GEORGE ALEXANDRE FERREIRA DANTAS	2009	Integral		PERMANENTE	15/06/2012		10
118	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	GIOVANA PAIVA DE OLIVEIRA	2008	Dedicação Exclusiva		COLABORADOR	17/06/2016		10
119	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	GLAUCE LILIAN ALVES DE ALBUQUERQUE	2013	Dedicação Exclusiva		COLABORADOR	15/02/2016		10
120	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	GLEICE VIRGINIA MEDEIROS DE AZAMBUJA ELALI	2002	Integral		PERMANENTE	01/01/2010		10
121	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	HEITOR DE ANDRADE SILVA	2013	Dedicação Exclusiva		PERMANENTE	06/11/2017		7
122	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	HEITOR DE ANDRADE SILVA	2013	Dedicação Exclusiva		COLABORADOR	17/06/2016	05/11/2017	10
123	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	JOSE CLEWTON DO NASCIMENTO	2008	Dedicação Exclusiva		PERMANENTE	15/06/2012		10
124	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	MAISA FERNANDES DUTRA VELOSO	1996	Integral		PERMANENTE	01/01/2010		10
125	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	PAULO JOSE LISBOA NOBRE	2012	Dedicação Exclusiva		PERMANENTE	23/02/2015		10
126	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	RUBENILSON BRAZAO TEIXEIRA	2002	Integral		PERMANENTE	01/01/2010		10
127	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	SOLANGE VIRGINIA GALARCA GOULART	2005	Integral		PERMANENTE	01/02/2010		10
128	2017	23001011052P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	VIRGINIA MARIA DANTAS DE ARAUJO	1996	Integral		PERMANENTE	01/01/2010		10
129	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	ALUISIO BRAZ DE MELO	2000	Integral		PERMANENTE	01/08/2008		10
130	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	ANGELINA DIAS LEAO COSTA	2007	Integral		PERMANENTE	01/09/2008		20
131	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	CARLOS ALEJANDRO NOME SILVA	2008	Integral		PERMANENTE	19/12/2013		20
132	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	DORALICE SÁTYRO MAIA	2000	Integral		PERMANENTE	01/08/2008		10
133	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	FERNANDO LUIZ CAMARGOS LARA	2001	Integral		COLABORADOR	01/09/2012		5
134	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	FRANCISCO DE ASSIS DA COSTA	2008	Dedicação Exclusiva		PERMANENTE	08/10/2014		10
135	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	GEOVANY JESSE ALEXANDRE DA SILVA	2011	Integral		PERMANENTE	10/02/2014		10
136	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	JOSE AUGUSTO RIBEIRO DA SILVEIRA	2004	Integral		PERMANENTE	01/08/2008		10
137	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	JOVANKA BARACUHY CAVALCANTI SCOCUGLIA	2003	Integral		PERMANENTE	01/08/2008		10
138	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	LUCAS FIGUEIREDO DE MEDEIROS	2009	Integral		COLABORADOR	22/01/2013		20
139	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	LUIZ MANUEL DO EIRADO AMORIM	1999	Parcial		PERMANENTE	01/01/2015		10
140	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	MARCELE TRIGUEIRO DE ARAUJO MORAIS	2008	Integral		PERMANENTE	19/10/2012		20
141	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	MARCIO COTRIM CUNHA	2009	Integral		PERMANENTE	01/06/2011		20
142	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	MARIA BERTHILDE DE BARROS LIMA E MOURA FILHA	2005	Integral		PERMANENTE	01/08/2008		20
143	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	NELCI TINEM	2001	Integral		PERMANENTE	01/08/2008		20
144	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	SOLANGE MARIA LEDER	2007	Integral		PERMANENTE	01/08/2008		10
145	2017	24001015052P8	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPB-JP	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )	SONIA MARIA DE BARROS MARQUES	1996	Integral		PERMANENTE	01/01/2014	30/11/2017	10
146	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	ANA CAROLINA DE SOUZA BIERRENBACH	2006	Integral		PERMANENTE	09/07/2016		15
147	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	ANA MARIA FERNANDES	1985	Integral		PERMANENTE	01/02/1991		20
148	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	ANGELA MARIA GORDILHO SOUZA	1999	Integral		PERMANENTE	01/02/1992		40
149	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	ANGELO SZANIECKI PERRET SERPA	1994	Integral		PERMANENTE	01/02/1996		10
150	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	ANTONIO HELIODORIO LIMA SAMPAIO	1998	Integral		PERMANENTE	07/03/1983		20
151	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	ANTONIO PEDRO ALVES DE CARVALHO	1997	Integral		PERMANENTE	01/02/1990		12
152	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	ANY BRITO LEAL IVO	2013	Dedicação Exclusiva		PERMANENTE	09/07/2016		12
153	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	ARIVALDO LEAO DE AMORIM	1997	Dedicação Exclusiva		PERMANENTE	02/03/1998		12
154	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CYBELE CELESTINO SANTIAGO	2001	Integral		COLABORADOR	01/01/2004		20
155	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	ELYANE LINS CORREA	1999	Dedicação Exclusiva		COLABORADOR	09/07/2016		12
156	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	FABIO MACEDO VELAME	2013	Dedicação Exclusiva		PERMANENTE	05/08/2016		8
157	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	FELIPE TAVARES DA SILVA	2011	Dedicação Exclusiva		COLABORADOR	09/07/2016		12
158	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	FERNANDO GIGANTE FERRAZ	2006	Integral		PERMANENTE	01/01/2016		20
159	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	FLORINE BALLIF	2006	Parcial		VISITANTE	01/01/2013	31/10/2017	20
160	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	FRANCISCO DE ASSIS DA COSTA	2008	Integral		COLABORADOR	02/06/2014		10
161	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	GILBERTO CORSO PEREIRA	1999	Integral		PERMANENTE	03/01/2000		15
162	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	GRISELDA PINHEIRO KLUPPEL	2009	Integral		COLABORADOR	01/01/2013		12
163	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	JOÃO CARLOS DE OLIVEIRA MASCARENHAS MATEUS	2001	Parcial		VISITANTE	12/06/2017		20
164	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	JOAQUIM ANTONIO RODRIGUES VIANA NETO	2008	Integral		COLABORADOR	09/07/2016		12
165	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	JOSE CARLOS HUAPAYA ESPINOZA	2012	Dedicação Exclusiva		PERMANENTE	05/08/2016		15
166	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	JOSÉ MANUEL AGUIAR PORTELA DA COSTA	1999	Parcial		VISITANTE	21/08/2017		20
167	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	LUIZ ANTONIO DE SOUZA	2014	Parcial		COLABORADOR	05/08/2016		12
168	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	LUIZ ANTONIO FERNANDES CARDOSO	2009	Integral		PERMANENTE	02/05/2012		25
169	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	MARCIA GENESIA DE SANT ANNA	2004	Integral		PERMANENTE	02/05/2012		25
170	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	MARIA MARGARITA SEGARRA LAGUNES	2000	Parcial		VISITANTE	20/07/2017		20
171	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	MÁRIO MENDONCA DE OLIVEIRA	2001	Integral		PERMANENTE	01/02/1992		20
172	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	NAIA ALBAN SUAREZ	1994	Integral		PERMANENTE	09/07/2016		12
173	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	NATALIE JOHANNA GROETELAARS	2015	Dedicação Exclusiva		COLABORADOR	08/07/2016		12
174	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	NIVALDO VIEIRA DE ANDRADE JUNIOR	2012	Dedicação Exclusiva		PERMANENTE	28/03/2014		20
175	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	ODETE DOURADO SILVA	1987	Integral		COLABORADOR	05/08/2016		8
176	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	PAOLA BERENSTEIN JACQUES	1998	Integral		PERMANENTE	01/02/2002		20
177	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	PASQUALINO ROMANO MAGNAVITA	1964	Integral		PERMANENTE	01/02/1995		40
178	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	RODRIGO ESPINHA BAETA	2011	Dedicação Exclusiva		PERMANENTE	28/03/2014		10
179	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	ROSANA MUNOZ	2009	Dedicação Exclusiva		PERMANENTE	08/08/2016		12
180	2017	28001010019P5	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	THAIS DE BHANTHUMCHINDA PORTELA	2007	Dedicação Exclusiva		PERMANENTE	02/01/2013		20
181	2017	30001013030P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFES	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO	ANDREA COELHO LARANJA	2010	Integral		PERMANENTE	01/01/2017		40
182	2017	30001013030P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFES	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO	ANTONIO CARLOS QUEIROZ DO O FILHO	2009	Integral		PERMANENTE	18/07/2016		20
183	2017	30001013030P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFES	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO	BRUNO MASSARA ROCHA	2015	Integral		PERMANENTE	05/07/2016		40
184	2017	30001013030P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFES	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO	CLARA LUIZA MIRANDA	2004	Integral		PERMANENTE	01/08/2007		40
185	2017	30001013030P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFES	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO	CRISTINA ENGEL DE ALVAREZ	2003	Integral		PERMANENTE	01/08/2007		20
186	2017	30001013030P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFES	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO	DANIELLA DO AMARAL MELLO BONATTO	2012	Dedicação Exclusiva		COLABORADOR	02/07/2014		40
187	2017	30001013030P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFES	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO	EDNA APARECIDA NICO RODRIGUES	2015	Dedicação Exclusiva		PERMANENTE	01/01/2017		40
188	2017	30001013030P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFES	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO	ENEIDA MARIA SOUZA MENDONCA	2002	Integral		PERMANENTE	01/08/2007		20
189	2017	30001013030P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFES	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO	JOSE FRANCISCO BERNARDINO FREITAS	2007	Integral		COLABORADOR	01/01/2017		40
190	2017	30001013030P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFES	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO	KARLA DO CARMO CASER	2004	Integral		COLABORADOR	18/12/2012	29/08/2017	40
191	2017	30001013030P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFES	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO	MARTHA MACHADO CAMPOS	2004	Integral		PERMANENTE	01/08/2007		40
192	2017	30001013030P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFES	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO	MILTON ESTEVES JUNIOR	1997	Integral		PERMANENTE	01/08/2007		40
193	2017	30001013030P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFES	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO	NELSON PORTO RIBEIRO	2000	Integral		PERMANENTE	01/08/2007	01/09/2017	40
194	2017	30001013030P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFES	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO	RENATA HERMANNY DE ALMEIDA	2005	Integral		PERMANENTE	01/01/2007		40
195	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	ANDREA DA ROSA SAMPAIO	2006	Integral		PERMANENTE	20/05/2014		40
196	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	DINAH TEREZA PAPI DE GUIMARAENS	1998	Integral		PERMANENTE	20/05/2014		40
197	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	ELOISA CARVALHO DE ARAUJO	2006	Integral		PERMANENTE	01/01/2016		40
198	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	FELIX CARRIELLO	2012	Parcial		COLABORADOR	03/05/2017		10
199	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	FERNANDA ESTER SANCHEZ GARCIA	2001	Integral		PERMANENTE	17/06/2004		40
200	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	FERNANDA FURTADO DE OLIVEIRA E SILVA	1999	Integral		PERMANENTE	16/12/2005		40
201	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	GERONIMO EMILIO ALMEIDA LEITAO	2004	Integral		PERMANENTE	04/03/2005		30
202	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	GLAUCO BIENENSTEIN	2000	Integral		PERMANENTE	16/04/2003		40
203	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	JORGE BAPTISTA DE AZEVEDO	2007	Integral		PERMANENTE	01/01/2016		40
204	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	JOSE SIMOES DE BELMONT PESSOA	1992	Integral		PERMANENTE	09/10/2003		40
205	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	LELIA MENDES DE VASCONCELLOS	1996	Parcial		COLABORADOR	09/05/2003		20
206	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	LEONARDO MARQUES DE MESENTIER	2001	Parcial		COLABORADOR	01/01/2015		10
207	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	LOUISE LAND BITTENCOURT LOMARDO	2000	Integral		PERMANENTE	19/07/2004		40
208	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	LUCIA MARIA CAPANEMA ALVARES	1999	Integral		PERMANENTE	28/11/2012		40
209	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	LUCIANA NEMER DINIZ	2002	Dedicação Exclusiva		COLABORADOR	03/07/2017		10
210	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	MARIA DE LOURDES PINTO MACHADO COSTA	1998	Parcial		PERMANENTE	09/10/2003		40
211	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	MARIA LAIS PEREIRA DA SILVA	2003	Integral		PERMANENTE	24/05/2004		40
212	2017	31003010052P4	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	MARLICE NAZARETH SOARES DE AZEVEDO	1985	Parcial		PERMANENTE	01/08/2003		40
